,neighborhood,category,year,time,value
655,Allston,Disorderly Conduct,2017,22,2
656,Allston,Disorderly Conduct,2017,23,1
657,Allston,Disorderly Conduct,2018,01,1
658,Allston,Disorderly Conduct,2018,02,2
659,Allston,Disorderly Conduct,2018,11,1
660,Allston,Disorderly Conduct,2018,14,2
661,Allston,Disorderly Conduct,2018,22,1
662,Allston,Disorderly Conduct,2019,01,5
663,Allston,Disorderly Conduct,2019,02,1
664,Allston,Disorderly Conduct,2019,06,2
665,Allston,Disorderly Conduct,2019,08,1
666,Allston,Disorderly Conduct,2019,10,1
667,Allston,Disorderly Conduct,2019,11,3
668,Allston,Disorderly Conduct,2019,16,1
669,Allston,Disorderly Conduct,2019,20,4
670,Allston,Drug Violation,2012,01,3
671,Allston,Drug Violation,2012,08,2
672,Allston,Drug Violation,2012,09,1
673,Allston,Drug Violation,2012,10,2
674,Allston,Drug Violation,2012,11,2
675,Allston,Drug Violation,2012,12,2
676,Allston,Drug Violation,2013,01,2
677,Allston,Drug Violation,2013,02,1
678,Allston,Drug Violation,2013,05,3
679,Allston,Drug Violation,2013,06,1
680,Allston,Drug Violation,2013,07,1
681,Allston,Drug Violation,2013,08,5
682,Allston,Drug Violation,2013,09,1
683,Allston,Drug Violation,2013,10,4
684,Allston,Drug Violation,2013,11,1
685,Allston,Drug Violation,2013,12,7
686,Allston,Drug Violation,2014,01,4
687,Allston,Drug Violation,2014,03,1
688,Allston,Drug Violation,2014,06,3
689,Allston,Drug Violation,2014,07,1
690,Allston,Drug Violation,2014,08,2
691,Allston,Drug Violation,2014,09,1
692,Allston,Drug Violation,2014,10,3
693,Allston,Drug Violation,2014,11,3
694,Allston,Drug Violation,2014,12,5
695,Allston,Drug Violation,2015,01,2
696,Allston,Drug Violation,2015,07,1
697,Allston,Drug Violation,2015,08,8
698,Allston,Drug Violation,2015,09,3
699,Allston,Drug Violation,2015,10,4
700,Allston,Drug Violation,2015,11,3
701,Allston,Drug Violation,2015,12,0
702,Allston,Drug Violation,2015,13,4
703,Allston,Drug Violation,2015,14,1
704,Allston,Drug Violation,2015,16,3
705,Allston,Drug Violation,2015,17,4
706,Allston,Drug Violation,2015,18,5
707,Allston,Drug Violation,2015,19,8
708,Allston,Drug Violation,2015,21,4
709,Allston,Drug Violation,2015,23,3
710,Allston,Drug Violation,2016,00,4
711,Allston,Drug Violation,2016,01,2
712,Allston,Drug Violation,2016,04,1
713,Allston,Drug Violation,2016,06,1
714,Allston,Drug Violation,2016,08,8
715,Allston,Drug Violation,2016,09,2
716,Allston,Drug Violation,2016,10,3
717,Allston,Drug Violation,2016,11,1
718,Allston,Drug Violation,2016,12,2
719,Allston,Drug Violation,2016,13,1
720,Allston,Drug Violation,2016,15,1
721,Allston,Drug Violation,2016,16,5
722,Allston,Drug Violation,2016,17,10
723,Allston,Drug Violation,2016,18,11
724,Allston,Drug Violation,2016,19,2
725,Allston,Drug Violation,2016,20,3
726,Allston,Drug Violation,2016,23,2
727,Allston,Drug Violation,2017,00,1
728,Allston,Drug Violation,2017,04,1
729,Allston,Drug Violation,2017,08,1
730,Allston,Drug Violation,2017,09,6
731,Allston,Drug Violation,2017,10,1
732,Allston,Drug Violation,2017,11,1
733,Allston,Drug Violation,2017,12,2
734,Allston,Drug Violation,2017,13,5
735,Allston,Drug Violation,2017,14,2
736,Allston,Drug Violation,2017,15,5
737,Allston,Drug Violation,2017,16,6
738,Allston,Drug Violation,2017,17,11
739,Allston,Drug Violation,2017,18,14
740,Allston,Drug Violation,2017,19,5
741,Allston,Drug Violation,2017,20,3
742,Allston,Drug Violation,2017,21,1
743,Allston,Drug Violation,2017,23,3
744,Allston,Drug Violation,2018,00,2
745,Allston,Drug Violation,2018,01,1
746,Allston,Drug Violation,2018,02,1
747,Allston,Drug Violation,2018,03,2
748,Allston,Drug Violation,2018,05,1
749,Allston,Drug Violation,2018,07,1
750,Allston,Drug Violation,2018,09,2
751,Allston,Drug Violation,2018,10,3
752,Allston,Drug Violation,2018,11,3
753,Allston,Drug Violation,2018,12,4
754,Allston,Drug Violation,2018,13,2
755,Allston,Drug Violation,2018,14,4
756,Allston,Drug Violation,2018,15,1
757,Allston,Drug Violation,2018,16,2
758,Allston,Drug Violation,2018,17,8
759,Allston,Drug Violation,2018,18,3
760,Allston,Drug Violation,2018,19,4
761,Allston,Drug Violation,2018,20,4
762,Allston,Drug Violation,2018,22,1
763,Allston,Drug Violation,2019,00,1
764,Allston,Drug Violation,2019,02,1
765,Allston,Drug Violation,2019,03,1
766,Allston,Drug Violation,2019,05,1
767,Allston,Drug Violation,2019,09,1
768,Allston,Drug Violation,2019,10,2
769,Allston,Drug Violation,2019,11,3
770,Allston,Drug Violation,2019,12,2
771,Allston,Drug Violation,2019,13,3
772,Allston,Drug Violation,2019,14,2
773,Allston,Drug Violation,2019,16,2
774,Allston,Drug Violation,2019,17,2
775,Allston,Drug Violation,2019,20,1
776,Allston,Drug Violation,2019,21,2
777,Allston,Drug Violation,2019,22,1
778,Allston,Embezzlement,2012,02,1
779,Allston,Embezzlement,2013,04,1
780,Allston,Embezzlement,2013,09,1
781,Allston,Embezzlement,2014,12,2
782,Allston,Embezzlement,2015,00,1
783,Allston,Embezzlement,2015,10,1
784,Allston,Embezzlement,2015,12,1
785,Allston,Embezzlement,2015,17,1
786,Allston,Embezzlement,2016,07,1
787,Allston,Embezzlement,2016,09,1
788,Allston,Embezzlement,2016,15,1
789,Allston,Embezzlement,2016,17,1
790,Allston,Embezzlement,2017,00,2
791,Allston,Embezzlement,2017,12,1
792,Allston,Embezzlement,2017,16,1
793,Allston,Embezzlement,2017,17,1
794,Allston,Embezzlement,2017,19,1
795,Allston,Embezzlement,2017,23,1
796,Allston,Embezzlement,2018,15,1
797,Allston,Embezzlement,2018,18,1
798,Allston,Embezzlement,2018,21,1
799,Allston,Embezzlement,2019,00,1
800,Allston,Embezzlement,2019,22,1
801,Allston,Evading Fare,2012,01,2
802,Allston,Evading Fare,2012,02,1
803,Allston,Evading Fare,2012,07,1
804,Allston,Evading Fare,2012,08,1
805,Allston,Evading Fare,2012,09,1
806,Allston,Evading Fare,2012,10,1
807,Allston,Evading Fare,2012,12,1
808,Allston,Evading Fare,2013,01,3
809,Allston,Evading Fare,2013,02,4
810,Allston,Evading Fare,2013,03,2
811,Allston,Evading Fare,2013,05,1
812,Allston,Evading Fare,2013,06,1
813,Allston,Evading Fare,2013,07,3
814,Allston,Evading Fare,2013,08,1
815,Allston,Evading Fare,2013,09,1
816,Allston,Evading Fare,2013,10,2
817,Allston,Evading Fare,2013,11,4
818,Allston,Evading Fare,2013,12,1
819,Allston,Evading Fare,2014,02,2
820,Allston,Evading Fare,2014,04,1
821,Allston,Evading Fare,2014,06,1
822,Allston,Evading Fare,2014,07,1
823,Allston,Evading Fare,2014,09,3
824,Allston,Evading Fare,2014,10,2
825,Allston,Evading Fare,2014,11,1
826,Allston,Evading Fare,2014,12,3
827,Allston,Evading Fare,2015,08,3
828,Allston,Evading Fare,2015,09,1
829,Allston,Evading Fare,2015,12,1
830,Allston,Evading Fare,2016,03,1
831,Allston,Evading Fare,2016,15,1
832,Allston,Evading Fare,2016,17,1
833,Allston,Evading Fare,2016,18,1
834,Allston,Evading Fare,2016,23,1
835,Allston,Evading Fare,2017,00,1
836,Allston,Evading Fare,2017,01,1
837,Allston,Evading Fare,2017,03,1
838,Allston,Evading Fare,2017,12,1
839,Allston,Evading Fare,2017,13,1
840,Allston,Evading Fare,2017,20,1
841,Allston,Evading Fare,2017,23,3
842,Allston,Evading Fare,2018,03,1
843,Allston,Evading Fare,2018,22,1
844,Allston,Evading Fare,2019,01,1
845,Allston,Evading Fare,2019,02,1
846,Allston,Evading Fare,2019,05,1
847,Allston,Explosives,2013,09,1
848,Allston,Explosives,2015,09,1
849,Allston,Fire Related Reports,2015,00,1
850,Allston,Fire Related Reports,2015,03,1
851,Allston,Fire Related Reports,2015,08,1
852,Allston,Fire Related Reports,2015,12,2
853,Allston,Fire Related Reports,2015,13,1
854,Allston,Fire Related Reports,2015,14,1
855,Allston,Fire Related Reports,2015,17,3
856,Allston,Fire Related Reports,2015,18,1
857,Allston,Fire Related Reports,2015,20,1
858,Allston,Fire Related Reports,2016,00,1
859,Allston,Fire Related Reports,2016,01,1
860,Allston,Fire Related Reports,2016,02,2
861,Allston,Fire Related Reports,2016,03,2
862,Allston,Fire Related Reports,2016,05,1
863,Allston,Fire Related Reports,2016,06,1
864,Allston,Fire Related Reports,2016,09,3
865,Allston,Fire Related Reports,2016,10,1
866,Allston,Fire Related Reports,2016,12,1
867,Allston,Fire Related Reports,2016,14,1
868,Allston,Fire Related Reports,2016,15,1
869,Allston,Fire Related Reports,2016,16,1
870,Allston,Fire Related Reports,2016,17,2
871,Allston,Fire Related Reports,2016,18,1
872,Allston,Fire Related Reports,2016,19,3
873,Allston,Fire Related Reports,2016,20,2
874,Allston,Fire Related Reports,2016,21,1
875,Allston,Fire Related Reports,2017,00,2
876,Allston,Fire Related Reports,2017,07,1
877,Allston,Fire Related Reports,2017,08,1
878,Allston,Fire Related Reports,2017,12,2
879,Allston,Fire Related Reports,2017,13,1
880,Allston,Fire Related Reports,2017,14,1
881,Allston,Fire Related Reports,2017,16,2
882,Allston,Fire Related Reports,2017,17,1
883,Allston,Fire Related Reports,2017,18,1
884,Allston,Fire Related Reports,2017,19,2
885,Allston,Fire Related Reports,2017,20,1
886,Allston,Fire Related Reports,2017,21,2
887,Allston,Fire Related Reports,2017,22,1
888,Allston,Fire Related Reports,2018,02,1
889,Allston,Fire Related Reports,2018,03,2
890,Allston,Fire Related Reports,2018,04,2
891,Allston,Fire Related Reports,2018,06,1
892,Allston,Fire Related Reports,2018,07,1
893,Allston,Fire Related Reports,2018,08,1
894,Allston,Fire Related Reports,2018,10,1
895,Allston,Fire Related Reports,2018,12,1
896,Allston,Fire Related Reports,2018,13,2
897,Allston,Fire Related Reports,2018,14,1
898,Allston,Fire Related Reports,2018,18,2
899,Allston,Fire Related Reports,2018,19,3
900,Allston,Fire Related Reports,2018,20,1
901,Allston,Fire Related Reports,2018,21,1
902,Allston,Fire Related Reports,2019,00,1
903,Allston,Fire Related Reports,2019,09,1
904,Allston,Fire Related Reports,2019,13,1
905,Allston,Fire Related Reports,2019,15,1
906,Allston,Fire Related Reports,2019,16,3
907,Allston,Fire Related Reports,2019,17,2
908,Allston,Fire Related Reports,2019,19,2
909,Allston,Fire Related Reports,2019,21,1
910,Allston,Fire Related Reports,2019,22,1
911,Allston,Firearm Discovery,2012,02,1
912,Allston,Firearm Discovery,2012,05,1
913,Allston,Firearm Discovery,2012,06,1
914,Allston,Firearm Discovery,2012,09,2
915,Allston,Firearm Discovery,2013,01,1
916,Allston,Firearm Discovery,2013,08,1
917,Allston,Firearm Discovery,2014,06,1
918,Allston,Firearm Discovery,2014,07,1
919,Allston,Firearm Discovery,2014,10,1
920,Allston,Firearm Discovery,2014,11,1
921,Allston,Firearm Discovery,2015,07,2
922,Allston,Firearm Discovery,2015,09,1
923,Allston,Firearm Discovery,2016,01,1
924,Allston,Firearm Discovery,2016,10,1
925,Allston,Firearm Discovery,2016,12,1
926,Allston,Firearm Discovery,2016,13,1
927,Allston,Firearm Discovery,2017,02,1
928,Allston,Firearm Discovery,2017,16,1
929,Allston,Firearm Discovery,2018,19,2
930,Allston,Firearm Discovery,2019,11,1
931,Allston,Firearm Discovery,2019,15,1
932,Allston,Firearm Violations,2012,01,3
933,Allston,Firearm Violations,2012,02,1
934,Allston,Firearm Violations,2012,06,5
935,Allston,Firearm Violations,2012,07,3
936,Allston,Firearm Violations,2012,08,1
937,Allston,Firearm Violations,2012,10,1
938,Allston,Firearm Violations,2012,11,1
939,Allston,Firearm Violations,2013,01,1
940,Allston,Firearm Violations,2013,02,3
941,Allston,Firearm Violations,2013,03,2
942,Allston,Firearm Violations,2013,04,2
943,Allston,Firearm Violations,2013,05,4
944,Allston,Firearm Violations,2013,06,2
945,Allston,Firearm Violations,2013,07,3
946,Allston,Firearm Violations,2013,08,4
947,Allston,Firearm Violations,2013,09,1
948,Allston,Firearm Violations,2013,10,2
949,Allston,Firearm Violations,2013,11,3
950,Allston,Firearm Violations,2013,12,2
951,Allston,Firearm Violations,2014,01,1
952,Allston,Firearm Violations,2014,02,1
953,Allston,Firearm Violations,2014,03,4
954,Allston,Firearm Violations,2014,05,2
955,Allston,Firearm Violations,2014,06,3
956,Allston,Firearm Violations,2014,07,2
957,Allston,Firearm Violations,2014,08,3
958,Allston,Firearm Violations,2014,09,2
959,Allston,Firearm Violations,2014,10,2
960,Allston,Firearm Violations,2014,12,3
961,Allston,Firearm Violations,2015,00,1
962,Allston,Firearm Violations,2015,01,2
963,Allston,Firearm Violations,2015,02,1
964,Allston,Firearm Violations,2015,04,1
965,Allston,Firearm Violations,2015,05,2
966,Allston,Firearm Violations,2015,07,3
967,Allston,Firearm Violations,2015,08,3
968,Allston,Firearm Violations,2015,09,1
969,Allston,Firearm Violations,2015,11,1
970,Allston,Firearm Violations,2015,12,1
971,Allston,Firearm Violations,2015,13,1
972,Allston,Firearm Violations,2015,16,1
973,Allston,Firearm Violations,2015,17,1
974,Allston,Firearm Violations,2016,08,1
975,Allston,Firearm Violations,2016,09,1
976,Allston,Firearm Violations,2016,10,1
977,Allston,Firearm Violations,2016,13,1
978,Allston,Firearm Violations,2017,12,2
979,Allston,Firearm Violations,2017,13,1
980,Allston,Firearm Violations,2017,14,2
981,Allston,Firearm Violations,2017,15,1
982,Allston,Firearm Violations,2017,16,2
983,Allston,Firearm Violations,2018,02,1
984,Allston,Firearm Violations,2018,11,1
985,Allston,Firearm Violations,2018,12,2
986,Allston,Firearm Violations,2018,17,1
987,Allston,Firearm Violations,2018,18,2
988,Allston,Firearm Violations,2019,01,2
989,Allston,Firearm Violations,2019,07,1
990,Allston,Firearm Violations,2019,08,1
991,Allston,Firearm Violations,2019,09,1
992,Allston,Firearm Violations,2019,10,1
993,Allston,Firearm Violations,2019,20,2
994,Allston,Fraud,2012,01,6
995,Allston,Fraud,2012,02,3
996,Allston,Fraud,2012,03,3
997,Allston,Fraud,2012,05,1
998,Allston,Fraud,2012,06,2
999,Allston,Fraud,2012,07,5
1000,Allston,Fraud,2012,08,4
1001,Allston,Fraud,2012,09,4
1002,Allston,Fraud,2012,10,3
1003,Allston,Fraud,2012,11,2
1004,Allston,Fraud,2012,12,18
1005,Allston,Fraud,2013,01,9
1006,Allston,Fraud,2013,02,4
1007,Allston,Fraud,2013,03,11
1008,Allston,Fraud,2013,04,3
1009,Allston,Fraud,2013,05,7
1010,Allston,Fraud,2013,06,3
1011,Allston,Fraud,2013,07,20
1012,Allston,Fraud,2013,08,4
1013,Allston,Fraud,2013,09,8
1014,Allston,Fraud,2013,10,8
1015,Allston,Fraud,2013,11,10
1016,Allston,Fraud,2013,12,53
1017,Allston,Fraud,2014,01,7
1018,Allston,Fraud,2014,02,8
1019,Allston,Fraud,2014,03,10
1020,Allston,Fraud,2014,04,10
1021,Allston,Fraud,2014,05,9
1022,Allston,Fraud,2014,06,4
1023,Allston,Fraud,2014,07,13
1024,Allston,Fraud,2014,08,3
1025,Allston,Fraud,2014,09,4
1026,Allston,Fraud,2014,10,7
1027,Allston,Fraud,2014,11,4
1028,Allston,Fraud,2014,12,45
1029,Allston,Fraud,2015,00,3
1030,Allston,Fraud,2015,01,1
1031,Allston,Fraud,2015,02,3
1032,Allston,Fraud,2015,03,1
1033,Allston,Fraud,2015,04,1
1034,Allston,Fraud,2015,05,3
1035,Allston,Fraud,2015,06,3
1036,Allston,Fraud,2015,07,1
1037,Allston,Fraud,2015,08,2
1038,Allston,Fraud,2015,09,8
1039,Allston,Fraud,2015,10,4
1040,Allston,Fraud,2015,11,6
1041,Allston,Fraud,2015,12,16
1042,Allston,Fraud,2015,13,2
1043,Allston,Fraud,2015,14,1
1044,Allston,Fraud,2015,15,2
1045,Allston,Fraud,2015,16,1
1046,Allston,Fraud,2015,17,1
1047,Allston,Fraud,2015,18,2
1048,Allston,Fraud,2015,20,1
1049,Allston,Fraud,2016,00,5
1050,Allston,Fraud,2016,01,1
1051,Allston,Fraud,2016,03,1
1052,Allston,Fraud,2016,07,2
1053,Allston,Fraud,2016,08,1
1054,Allston,Fraud,2016,09,1
1055,Allston,Fraud,2016,10,1
1056,Allston,Fraud,2016,11,3
1057,Allston,Fraud,2016,12,7
1058,Allston,Fraud,2016,13,3
1059,Allston,Fraud,2016,14,1
1060,Allston,Fraud,2016,15,2
1061,Allston,Fraud,2016,16,6
1062,Allston,Fraud,2016,17,2
1063,Allston,Fraud,2016,18,5
1064,Allston,Fraud,2016,19,2
1065,Allston,Fraud,2016,20,1
1066,Allston,Fraud,2016,21,3
1067,Allston,Fraud,2016,22,2
1068,Allston,Fraud,2017,00,6
1069,Allston,Fraud,2017,02,1
1070,Allston,Fraud,2017,07,1
1071,Allston,Fraud,2017,08,2
1072,Allston,Fraud,2017,09,5
1073,Allston,Fraud,2017,10,2
1074,Allston,Fraud,2017,11,3
1075,Allston,Fraud,2017,12,5
1076,Allston,Fraud,2017,14,1
1077,Allston,Fraud,2017,15,10
1078,Allston,Fraud,2017,16,7
1079,Allston,Fraud,2017,17,2
1080,Allston,Fraud,2017,18,1
1081,Allston,Fraud,2017,19,3
1082,Allston,Fraud,2017,20,3
1083,Allston,Fraud,2017,21,2
1084,Allston,Fraud,2017,22,1
1085,Allston,Fraud,2017,23,1
1086,Allston,Fraud,2018,00,12
1087,Allston,Fraud,2018,01,1
1088,Allston,Fraud,2018,03,1
1089,Allston,Fraud,2018,07,5
1090,Allston,Fraud,2018,08,1
1091,Allston,Fraud,2018,09,1
1092,Allston,Fraud,2018,10,6
1093,Allston,Fraud,2018,11,5
1094,Allston,Fraud,2018,12,9
1095,Allston,Fraud,2018,14,3
1096,Allston,Fraud,2018,15,3
1097,Allston,Fraud,2018,16,4
1098,Allston,Fraud,2018,17,2
1099,Allston,Fraud,2018,18,5
1100,Allston,Fraud,2018,19,3
1101,Allston,Fraud,2018,20,1
1102,Allston,Fraud,2018,21,1
1103,Allston,Fraud,2018,22,2
1104,Allston,Fraud,2018,23,1
1105,Allston,Fraud,2019,00,4
1106,Allston,Fraud,2019,02,2
1107,Allston,Fraud,2019,08,3
1108,Allston,Fraud,2019,09,2
1109,Allston,Fraud,2019,10,5
1110,Allston,Fraud,2019,11,4
1111,Allston,Fraud,2019,12,11
1112,Allston,Fraud,2019,13,3
1113,Allston,Fraud,2019,14,3
1114,Allston,Fraud,2019,15,4
1115,Allston,Fraud,2019,16,5
1116,Allston,Fraud,2019,17,3
1117,Allston,Fraud,2019,18,4
1118,Allston,Fraud,2019,19,5
1119,Allston,Fraud,2019,20,2
1120,Allston,Fraud,2019,22,2
1121,Allston,Fraud,2019,23,1
1122,Allston,HOME INVASION,2016,14,1
1123,Allston,HUMAN TRAFFICKING,2016,16,1
1124,Allston,HUMAN TRAFFICKING,2017,15,2
1125,Allston,Harassment,2012,03,1
1126,Allston,Harassment,2012,07,1
1127,Allston,Harassment,2012,11,1
1128,Allston,Harassment,2013,01,2
1129,Allston,Harassment,2013,03,1
1130,Allston,Harassment,2013,07,1
1131,Allston,Harassment,2013,08,1
1132,Allston,Harassment,2013,12,1
1133,Allston,Harassment,2014,07,1
1134,Allston,Harassment,2014,12,2
1135,Allston,Harassment,2015,00,2
1136,Allston,Harassment,2015,01,1
1137,Allston,Harassment,2015,07,1
1138,Allston,Harassment,2015,09,1
1139,Allston,Harassment,2015,10,2
1140,Allston,Harassment,2015,11,1
1141,Allston,Harassment,2015,15,1
1142,Allston,Harassment,2015,17,1
1143,Allston,Harassment,2015,20,1
1144,Allston,Harassment,2015,21,1
1145,Allston,Harassment,2015,23,1
1146,Allston,Harassment,2016,00,3
1147,Allston,Harassment,2016,07,2
1148,Allston,Harassment,2016,08,3
1149,Allston,Harassment,2016,09,3
1150,Allston,Harassment,2016,10,4
1151,Allston,Harassment,2016,12,2
1152,Allston,Harassment,2016,13,6
1153,Allston,Harassment,2016,14,5
1154,Allston,Harassment,2016,15,3
1155,Allston,Harassment,2016,16,3
1156,Allston,Harassment,2016,17,4
1157,Allston,Harassment,2016,19,4
1158,Allston,Harassment,2016,21,1
1159,Allston,Harassment,2016,22,3
1160,Allston,Harassment,2016,23,1
1161,Allston,Harassment,2017,00,2
1162,Allston,Harassment,2017,02,1
1163,Allston,Harassment,2017,03,1
1164,Allston,Harassment,2017,06,1
1165,Allston,Harassment,2017,08,4
1166,Allston,Harassment,2017,09,1
1167,Allston,Harassment,2017,10,3
1168,Allston,Harassment,2017,12,1
1169,Allston,Harassment,2017,13,3
1170,Allston,Harassment,2017,15,1
1171,Allston,Harassment,2017,16,3
1172,Allston,Harassment,2017,17,3
1173,Allston,Harassment,2017,18,2
1174,Allston,Harassment,2017,19,1
1175,Allston,Harassment,2017,20,1
1176,Allston,Harassment,2017,21,1
1177,Allston,Harassment,2017,22,1
1178,Allston,Harassment,2017,23,2
1179,Allston,Harassment,2018,00,1
1180,Allston,Harassment,2018,01,1
1181,Allston,Harassment,2018,02,1
1182,Allston,Harassment,2018,03,2
1183,Allston,Harassment,2018,09,1
1184,Allston,Harassment,2018,11,2
1185,Allston,Harassment,2018,12,3
1186,Allston,Harassment,2018,13,1
1187,Allston,Harassment,2018,15,1
1188,Allston,Harassment,2018,16,5
1189,Allston,Harassment,2018,17,1
1190,Allston,Harassment,2018,18,1
1191,Allston,Harassment,2018,20,3
1192,Allston,Harassment,2018,21,1
1193,Allston,Harassment,2018,22,1
1194,Allston,Harassment,2018,23,1
1195,Allston,Harassment,2019,00,3
1196,Allston,Harassment,2019,01,1
1197,Allston,Harassment,2019,04,1
1198,Allston,Harassment,2019,07,1
1199,Allston,Harassment,2019,12,1
1200,Allston,Harassment,2019,13,1
1201,Allston,Harassment,2019,15,1
1202,Allston,Harassment,2019,16,1
1203,Allston,Harassment,2019,17,2
1204,Allston,Harassment,2019,18,1
1205,Allston,Homicide,2013,02,1
1206,Allston,Investigate Person,2012,01,3
